Fund_id,Project_id,Donor_num,Cum_amount,Target_amount
736,53662306891788157FD76097,20156,946700.72,1129382.00 
794,53372192177005646RI75194,1038,7008.23,190000.00 
765,53877609323061466BP93648,1727,30938.06,30928.00 
756,53855641839784556XH61209,2111,18826.46,204000.00 
722,53479858260732692MF41234,41681,409754.58,860050.00 
794,53150020221233842KJ68316,2070,22605.21,190000.00 
725,53223446245720803EO68094,1408,20053.58,85050.00 
152,53578580783718742DK44858,2357,51162.53,200000.00 
256,53286783577774706PP45592,436,23959.92,50000.00 
303,53153894760819064SC97695,3280,48466.99,3385000.00 
878,53541027904637169AN37659,536,1171.57,122000.00 
79,53403053554544894MM24886,1158,20000.02,20000.00 
747,53603393199029103WH79487,404,2307.87,6866.00 
155,53832683496706261CB89682,2218,6692.49,297440.00 
202,53629893776405711ED15954,0,0,600000.00 
755,53703455875685214YP33318,829,6212.95,77000.00 
754,53806772664501979AH52567,537,6823.23,1007000.00 
725,53734890360343143KT68199,388,6102.62,96000.00 
519,53966332928868020PH34043,1154,7197.31,71747.00 
722,53807330828787223UI23876,2140,38648.61,38640.00 
737,53110164984468174FH24906,32555,1553380.62,2880000.00 
299,53201220888444937TO74570,13349,494111.07,3000000.00 
920,53682597892943392EF54514,721,7573.24,348000.00 
747,53193863714377650IV54723,776,2752.81,100000.00 
747,53371865790508953MQ65463,1423,8235.37,100000.00 
747,53298211337261105FM48010,522,3569.49,106000.00 
870,53427840948054992FN88088,853,24040.73,780000.00 
299,53375844492031724JD78995,10195,199062.2,3150000.00 
748,53159943510300909TK23275,11108,384313.46,0.00 
749,53890799917845194RQ38023,3070,23473.11,76221.00 
299,53117033437594535XZ89075,261,2405.01,50000.00 
888,53481544656033900HR30302,1780,7687.81,100000.00 
888,53627577448198229RE46241,3505,25177.45,100000.00 
878,53764403558132813SS35895,554,3072.63,130000.00 
738,53524263262797250VL67339,13360,1512916.06,2382241.08 
794,53871447906218525GQ30018,528,5420.17,400000.00 
888,53648204297062822KP76893,246,1785.89,50000.00 
756,53263895307558151JX84522,505,4755.97,106000.00 
756,53485093911946759PF20817,700,2858.14,204000.00 
756,53947658887132525ID79128,541,2388.63,204000.00 
152,53569363992846173KA16904,2548,44927.47,150000.00 
725,53612435276144232JY74881,1183,8560.27,240000.00 
747,53748186824571368AO70869,690,4251.79,106000.00 
79,53187605974056679WU53712,937,13748.27,20000.00 
756,53290978383249343CE97538,727,6406.52,106000.00 
79,53555512271231256UL58743,1056,11179.94,40000.00 
756,53946959629392297PS33977,1040,7958.56,204000.00 
283,53644259493449083KM24222,669,12955.57,200000.00 
136,53894431700910008PE71068,807,12880.63,508200.00 
858,53266967857017783PP85319,1211,8465.69,150000.00 
727,53887029376712332AD80739,2066,15737.77,50000.00 
424,53837526460437298CK37225,901,4019.77,150000.00 
737,53279873309592363DQ23892,413,3139.28,300000.00 
737,53900420639883785HD98924,1215,19915.56,300000.00 
299,53459855763958730ZU65828,341,838.57,100000.00 
299,53476632984276610SL80495,246,1138.74,100000.00 
794,53911758840543991MP13446,669,57309.72,100000.00 
794,53945547230727396LQ84572,671,4553.93,50000.00 
794,53600906748567420KB82058,961,4000.84,100000.00 
794,53484650400227358IM88863,312,1548.37,90000.00 
794,53780616771562378DJ69793,536,5107.23,60000.00 
794,53397037769982511PS25642,528,3107.22,200000.00 
794,53664925472139639FP97477,416,3362.54,190000.00 
794,53300101920907340XD44288,1149,13440.88,100000.00 
794,53111408064922359UP10659,266,2435.6,190000.00 
794,53272599620641515TR68445,277,5589.1,200000.00 
794,53234015633503832PZ15603,1851,19314.9,100000.00 
794,53717082502638861PI19456,319,4322.77,195000.00 
794,53930302520579206CI86634,5235,149730.86,300000.00 
794,53850739019059188WL17757,639,3760.52,180000.00 
794,53925821191164689BQ48252,353,3477.78,280000.00 
794,53670986154445543OC76846,2504,58721.11,60000.00 
794,53271404747610337MS89097,259,3238.55,190000.00 
794,53490169866524338LL71474,471,4221.7,190000.00 
794,53909738893661300LK83645,257,1958.02,190000.00 
794,53247676459393822MR82285,611,2840.63,195000.00 
794,53664100310061465MY18402,360,2829.78,150000.00 
794,53486329896199019HX91817,250,1207.2,195000.00 
794,53292428738474967XZ19149,2961,70565.41,190000.00 
794,53498007532958661UC50732,614,11318.65,200000.00 
794,53700517144017588BT50608,757,4064.42,150000.00 
794,53300685952374365GU46170,439,62160.05,180000.00 
794,53517460995091245IL33052,446,7625.18,190000.00 
794,53327681346077852UD98042,565,5058.27,190000.00 
747,53368238288906467YX53268,243,761.24,7066.00 
794,53673954179236267YG78632,1072,13767.39,350000.00 
794,53401471373398910FD60713,569,7182,140000.00 
794,53532569511485595IQ88053,325,2448.4,190000.00 
737,53391200324664203ZK51043,594,4097.14,150000.00 
747,53548149220434917HS68175,983,5641.76,50000.00 
727,53686016140145945WV54711,412,3130.51,200000.00 
727,53863139434937352EB71154,300,302.86,2000000.00 
727,53983158870676142SC30532,266,2324.92,100000.00 
727,53933620870048077PX78114,290,1839.37,200000.00 
727,53270736904791333HO68235,281,1724.88,150000.00 
737,53968231880022259VO94281,977,15922.38,300000.00 
79,53958145642887787XC36337,323,8252.46,25000.00 
727,53760768467795624VQ81344,229,2053.85,400000.00 
155,53997198515882069WX70950,2378,26394.5,50435.00 
79,53490908623723322TQ64124,2471,91990.4,400000.00 
794,53389687472195155JM35893,3117,52054.99,159848.00 
794,53641831086425763QO99224,228,1167.05,100000.00 
794,53909923701277167HD25883,602,3944,200000.00 
794,53829455479635524XQ43946,244,10290.08,60000.00 
737,53974627118543956AF20770,2112,13759.7,100000.00 
889,53983232460868681KH97220,255,2212.7,205400.00 
794,53828053637850106BP35821,369827,7671179.48,13000000.00 
79,53293481643901673JV39056,2701,40000,40000.00 
424,53288155691871434FC21768,1490,8077.37,200000.00 
749,53658495577786864PF80210,248,1747.57,261200.00 
749,53919068702546575UO82172,1214,19827.47,182000.00 
152,53639843691122431YR54925,1221,18651.69,200000.00 
719,53608313195564022IJ41975,2295,30069.98,335441.00 
299,53115395367545444TR75138,412,6068.05,100000.00 
299,53810059778639631VP31037,1826,13886.43,105000.00 
299,53701914719311883HT86710,333,2816.25,60000.00 
299,53231221350011444TV96908,522,5068.41,100000.00 
299,53897289691274548QP41134,540,4783.18,60000.00 
299,53922475705377155NA75751,480,4655.93,100000.00 
299,53739216528262236BD43874,616,5746.66,100000.00 
299,53525672784209653YZ30028,741,3073.71,100000.00 
299,53449032782007002YY17394,366,1337.78,80000.00 
299,53428916055740473FE51615,244,915.06,80000.00 
299,53720557004498138JP49639,1069,6985.63,60000.00 
794,53865287317947776HY98140,0,0,100000.00 
727,53707045034622513NO33740,215,2221.71,300000.00 
794,53896358645522251CI11714,359,7892.59,150000.00 
794,53854893189654178OS24426,334,1017.27,190000.00 
756,53498315950240945AB44256,1027,2920.09,112200.00 
756,53582133541600124IZ60995,413,3205.86,306000.00 
715,53988995776368048DK74228,2195,3474.08,500000.00 
727,53342323134156670HD41834,4134,17403,17403.00 
754,53989511837738084QU80913,1326,106920.55,221105.00 
754,53814582680288629EN19022,66,342.29,38888.00 
725,53786872422164205IG64558,1841,56839.16,193900.00 
754,53221166382851118JK15416,182,4769.27,155891.00 
754,53791207572719541CD16499,612,12954.65,553560.00 
725,53424829672270975LL11663,656,20402.79,386990.00 
754,53937542248809791MJ25681,20949,2598755.02,11020000.00 
754,53401252910095314PI13018,447,8821.89,297748.00 
754,53851197391547795XO43398,201,1934.27,109347.00 
754,53784825911654631PI65237,1540,13169.78,101516.00 
754,53171837304999346CF56119,2809,17293.51,391000.00 
806,53309567891982918WL49662,7326,115254.77,4510000.00 
754,53505522179863774BW12962,3181,1294683.23,2000000.00 
754,53718029535765797LG23196,829,7515.38,286000.00 
751,53596355008040352WR33594,951,83006.48,255955.00 
425,53432580775453618CZ58237,526,855.54,295000.00 
754,53727027920428882EX52383,1232,23677.15,72666.00 
725,53213114792926822ZC86912,601,6590.11,660000.00 
754,53278592382611562XU79433,7502,70971.71,550526.00 
754,53807899747233638SF30090,139,250.33,42392.00 
794,53272268115153971IW75880,28241,3048696.06,4000000.00 
794,53369919973852828QH24101,1134,45777.66,106668.00 
725,53281206068035155TR43395,1003,14400,14400.00 
299,53574334935216283ZV85788,276,1079.29,80000.00 
299,53639692648442502AN99950,873,4325.92,60000.00 
299,53721732990744658IP92769,382,7906.73,100000.00 
299,53701711007702343VD41699,533,2798.48,100000.00 
233,53646012577732555PO34078,180,578.94,300000.00 
737,53248071735567586WA37554,894,7095.16,65934.00 
737,53876744401826058DC19782,4044,30398.55,65934.00 
737,53394431051547701RJ20933,649,8192.56,65934.00 
737,53501351021135124NR30026,951,10486.86,10989.00 
737,53270544930448392NU89922,2224,32390.71,65934.00 
737,53524541818701919QU33007,2684,16773.63,21505.00 
737,53796919374311326GJ50524,1858,6623.67,65934.00 
737,53364628825077206PX81130,1253,8057.54,65934.00 
737,53616531040811181QI32825,1853,19237.59,65934.00 
737,53890014525852014XD69270,1406,31539.06,65934.00 
737,53335091072505056QL38125,5840,97568.39,109890.00 
737,53257121635426091ZJ96658,1729,8905.9,219780.00 
737,53902880259819729AJ49660,5434,33828.74,219780.00 
737,53398618609302787CK43445,1807,9407.99,219780.00 
560,53630714023691368TC66644,1014,4084.57,404200.00 
890,53375793104437559FP14875,1155,5118.19,1000000.00 
832,53221937172679007XK89193,824,7760.9,100000.00 
749,53480546868455737BP70037,2868,116490.42,144000.00 
736,53639637777915719EM42840,553,4109.13,300000.00 
763,53584010171781757RY20953,3240,57595.42,127000.00 
749,53567675651971931YA61657,5146,44453.81,90000.00 
765,53544107236070486ZQ75067,89,1032.08,12778.00 
794,53446982542022392DU75080,961,7952.94,300000.00 
725,53116914250024282EZ33493,5198,164187.86,400000.00 
765,53679586093037696ZM92729,183,4197.2,80435.00 
763,53664040115187807FE56093,1033,56797.73,170000.00 
749,53427688845065286VQ30848,5652,773016.78,1214000.00 
739,53259620529383193QS75190,868,37835.18,3000000.00 
736,53760783185050499AA40034,1057,53480.8,69525.00 
749,53725528842967942FK45111,8378,153303.71,544919.00 
749,53486982102045689VK75996,3233,32205.82,274023.00 
763,53584578822116184IQ21259,662,7511.28,1000000.00 
424,53421942393084220LV56333,3034,28263.13,1000000.00 
749,53416190746236873NA53406,4721,159551,500000.00 
794,53109537071630294GF11554,5614,227677,1201200.00 
738,53435014362060772FM38426,18923,121058.21,30000000.00 
739,53652104701636938ZA91891,2640,21551.67,1000000.00 
736,53320630076541285FB19104,2491,218273.71,256135.00 
737,53496766026841236TQ29858,1169,4133.7,65934.00 
737,53278683551006942PF10896,2915,15346.61,65934.00 
737,53578198778836181NC29583,2084,9907.21,65934.00 
737,53232196524992478ZL91559,1191,14177.56,65934.00 
737,53945123571791267NS58146,3074,23039.36,65934.00 
727,53871102813219051QG71765,893,10981.29,100000.00 
737,53353429506273933QT45406,1097,11812.24,21505.00 
737,53913402898823894EO82746,1735,11304.6,21505.00 
737,53186620446001451PU52456,3948,34359.5,100000.00 
299,53493728703662011MP19944,278,3485.97,100000.00 
299,53510447125919071BH73592,236,1264.26,200000.00 
888,53741020693518774IA38659,557,3302.21,50000.00 
727,53552560680898149EN52845,3347,88747.87,200000.00 
727,53307417563586724TQ16603,637,8856.07,100000.00 
727,53562927265399973EZ74484,1564,19186.11,300000.00 
754,53184328026067336PC62509,441,1482.45,126316.00 
737,53572755106559145KU68807,1203,23914.66,20000.00 
794,53476306607032858RN47021,535,3988.53,200000.00 
794,53156300667769257OX93958,197,1145.39,50000.00 
737,53241783413392690DY19771,2260,87981.26,846154.00 
794,53240639263312033DQ50015,3031,59708.58,221360.00 
794,53674092100799840BY19582,5144,102043.68,178983.00 
737,53588009793113627NJ93943,1778,12686.38,65934.00 
737,53382418935269748RI76467,879,8335.5,1000000.00 
737,53244449533716478OG18819,631,7627.87,50000.00 
233,53555981017054149JA33320,1550,12982.16,300000.00 
233,53956292448527952ST95217,1263,12904.86,200000.00 
233,53594268231106378IA64408,1420,10806.85,300000.00 
737,53885318552881874BA78624,1228,9682.44,65934.00 
719,53767588592457582EF87874,1194,61808.92,150000.00 
233,53795677676128854ND72657,1042,8892.1,300000.00 
530,53661185699948504RI88499,200,927.63,87300.00 
953,53287353063825324RT29420,1133,5500,5500.00 
737,53628892236234081MU18170,550,3596.88,100000.00 
770,53245079240648771WV77281,17367,157951.29,300000.00 
770,53528857984980852CC73795,13865,75330.37,300000.00 
233,53833848271218619QM52599,1756,43328.02,100000.00 
233,53938752084966958RY29399,285,3446.39,300000.00 
233,53163602286241889UB64017,263,579.56,20000.00 
424,53808002936809182VE96224,814,7989.02,300000.00 
737,53825172748156353QI67124,469,5915.43,50000.00 
737,53699697106534770LC11658,1212,21617.98,80000.00 
737,53833447677977487GZ51161,340,2589.33,300000.00 
152,53517606140860385JG11849,736,8273.05,600000.00 
737,53473163842227572JC11099,257,2329.56,300000.00 
152,53158630014514277CT75204,564,3619.37,500000.00 
737,53104973096133788NY83091,849,6191.36,100000.00 
737,53413839586586397VS48400,394,2662.52,200000.00 
737,53797374188181868JZ57916,351,3237.55,200000.00 
152,53633847516102979LP21192,463,3308.49,200000.00 
737,53951236085654621TU54516,4394,120323.54,300000.00 
233,53870246157965089KL30599,354,2967,200000.00 
737,53868466548069805LL90672,444,9260.18,500000.00 
166,53561873614402005MP90088,449,3228.54,50000.00 
737,53866417576861348LX92569,278,1550.15,300000.00 
737,53285382974401870IN72935,3044,65116.39,300000.00 
794,53991484358153242XC87798,103862,5041563.03,10000000.00 
858,53823044041267973IB19293,18048,400000,400000.00 
79,53368002497381932BL31744,1921,16000.22,16000.00 
727,53332381214402861BL53575,294,3471.95,200000.00 
727,53987507075195769HB90259,398,2269.73,250000.00 
424,53517033103421554VO50763,529,6778.73,200000.00 
747,53356264387221594LZ32530,298,2494.12,4966.00 
737,53448383533808572JA63669,1326,34726.03,500000.00 
745,53745214694614446AS22024,458,2698.59,600000.00 
794,53101239722426071VF69734,794,7032.18,56430.00 
737,53735504679030662OZ16368,326,2321.81,100000.00 
737,53592214507589015AT60150,328,1891.09,100000.00 
737,53286605552695465HC68444,207,1253.75,300000.00 
737,53260567049049107NG56203,283,10115.39,100000.00 
737,53696653018004559TG85740,398,3634.2,300000.00 
737,53254415659062080EM38337,139,2425.37,100000.00 
233,53408568222876860PF71386,237,1732.22,90000.00 
737,53479848513999979NZ66077,186,1070.37,100000.00 
233,53441067336850999MZ28214,477,7061.6,80000.00 
737,53478378052480110HH62443,169,749.26,100000.00 
737,53207657668731674BB11218,246,1220.32,100000.00 
233,53882957070248294HN64020,177,1248.41,92000.00 
737,53291315254379268JG44106,357,1649.32,100000.00 
233,53584438111220589CF98600,191,1677.9,80000.00 
737,53545385228988775FA30839,1022,15292.95,300000.00 
737,53542023365404861YH86296,160,1285.15,200000.00 
737,53133401064330567UT71347,270,1428.1,200000.00 
737,53992247026069403UR81819,272,2582.87,100000.00 
737,53175708477980343BH19401,291,2057.18,150000.00 
737,53634610994669860WD66563,4192,128348.61,200000.00 
136,53892247981937336EL24486,305,5288.71,900000.00 
233,53692584316588635AK54863,347,3566.01,100000.00 
166,53145562227675912EB25628,173,1306.42,200000.00 
166,53521208593479740KK61066,706,10236.89,257000.00 
166,53100784145276877VA52673,1929,13371.73,1600000.00 
166,53216770249241048JI16614,4589,59887.09,840000.00 
794,53143473583092170GS71552,126467,1830618.11,5522000.00 
166,53719907359921263CL23047,440,12142.4,1159500.00 
166,53634587541964035TL97942,1045,12139.35,1148000.00 
166,53651485469348807NK43139,102,116.43,1863000.00 
794,53936271705517051RB54879,4686,331508.07,472500.00 
727,53441231959211830SM74423,562,358737.17,1000000.00 
737,53137139989798137WJ99061,873,9012.99,50000.00 
722,53866299457995458QN86965,621,4503.34,350000.00 
424,53165019114407181WU85234,206,1220.86,200000.00 
424,53409186788721124IX57252,261,1228.16,200000.00 
233,53804702635960938QV54443,182,1627.41,200000.00 
424,53971701102759853MJ69830,241,1596.26,200000.00 
777,53358194940236966IA44773,386,2514.16,24742.00 
756,53488480873752831WC52141,403,2183.45,102000.00 
160,53734308052919360UA53059,2681,12780.5,50000.00 
737,53751823194952613EG22932,1391,7729.06,100000.00 
737,53734343334561287XU19511,877,7976.21,300000.00 
413,53871728927679703UO99399,360,895,50000.00 
413,53839424749757348DS25474,236,713,50000.00 
537,53524250858167372ZT80676,1282,10376.08,200000.00 
79,53140854923101125CB44883,1040,10019.89,10000.00 
737,53383696090186287ND95530,1203,8261.47,50000.00 
233,53155705815380130UR74913,352,1354.86,200000.00 
46,53467586591974276TP35888,157,5266.12,400000.00 
46,53981132774019075IA97767,103,2112.12,400000.00 
46,53618731894780015ZR63183,90,2623.43,100000.00 
46,53635364448421768DL32004,146,2131,300000.00 
40,53135426505114817KS97415,545,15035.87,100000.00 
46,53679050483242266UL79075,504,11872.08,300000.00 
79,53606883143868109SG75747,1342,100503.08,100000.00 
160,53702903011913635QA35378,1911,48462.24,400000.00 
46,53222493200573290HU65419,107,4320.39,200000.00 
101,53458107430607625OZ61003,6661,201737.36,400000.00 
172,53234812149923498VD60973,1154,50774.68,100000.00 
101,53149183030986486SB75433,112,1540.9,250000.00 
79,53437322645134945YS67357,667,18769.78,700000.00 
79,53634234389147332KI51334,1047,19108.26,200000.00 
101,53515511175254491KS96783,7286,200403.05,400000.00 
262,53716745199569769IP18425,547,5679.53,50000.00 
262,53953864619349509HM14144,137,1136.78,277000.00 
262,53360627079889011JB53076,19,37.37,103500.00 
79,53497791655915320RS44903,149,6595.16,300000.00 
299,53141637960496117TN72829,6719,267515.02,510204.00 
46,53923228778769505HM86625,94,1487.66,300000.00 
43,53986417831957527SN35995,464,38017.11,299053.00 
40,53124753541767767VO79668,434,46333.84,100000.00 
120,53342841963185110XY15197,1069,24853.01,50000.00 
103,53805839987373848BC28163,1300,40926.47,350000.00 
46,53167438436829704FZ49217,206,3702,150000.00 
144,53155106557476196MV39394,115,3111.48,19226.00 
43,53941022680810680DR95008,863,35139.47,452632.00 
165,53275476572025669BZ63060,308,5141.24,100000.00 
101,53120562507662397RZ74534,231,5311.8,100000.00 
40,53183092811035256MG24938,341,30237.13,90000.00 
299,53291172545170143FL92669,242,2377.93,200000.00 
179,53431803476148611QJ58982,76,2000,2000.00 
299,53844889331840841QO42073,38,148.73,100000.00 
101,53426175253211609LQ38576,173,2992,200000.00 
307,53332890691528419UA43340,6590,136117.36,250000.00 
101,53643733764408722XH80304,51,573.19,300000.00 
101,53341558362272854LX19040,4579,92767.11,350000.00 
119,53293914792563997HU97648,7776,110325.32,110000.00 
101,53689766104622916ZD99179,440,11208.03,300000.00 
105,53822574073199477DC45756,2924,78165.85,200000.00 
101,53219254923248533RV20395,319,3796.01,50000.00 
43,53327074193110655WC56213,127,1762.72,421053.00 
101,53529276276937590VI60835,168,1962.77,250000.00 
101,53852888904537800UN83851,188,12165.04,300000.00 
179,53553260858963544CQ53341,92,2651.68,2000.00 
101,53701682491117479JK87227,185,2344.17,300000.00 
103,53545086902104144JD82898,470,6846.57,240000.00 
106,53227317914261065WI56124,57,569.57,200000.00 
118,53794486443914839SH26542,1964,161993.08,200000.00 
106,53185838396331965HQ60739,3939,155734.22,200000.00 
101,53501795194986039SM30030,3517,146464.43,400000.00 
46,53309676008703678HQ66376,115,4021.02,600000.00 
106,53300613065366562VI86318,229,5097.82,200000.00 
282,53619680943050278HY75716,130,4431.15,4349.00 
101,53606133262103863SS51332,69,704.53,250000.00 
79,53557604188815302UM47211,201,4817.24,200000.00 
299,53194535901584759WA27382,83,855.11,306122.00 
106,53590347828519001OX81998,2704,109944.49,200000.00 
101,53305855991514515VZ22845,8593,262142.4,400000.00 
73,53279774852021834VP13518,498,102571.73,990000.00 
101,53306496124100934RR82166,7387,152411.96,250000.00 
103,53848078301357007SG22110,449,7348.35,200000.00 
299,53249442702187210VY78754,242,3606.23,17347.00 
101,53392224900025745PU96341,155,2169.23,100000.00 
101,53522829760725567SW75436,4266,108923.3,200000.00 
179,53207091118210649DZ81675,196,2005.21,2000.00 
101,53744721691563205BT39520,162,1712.15,350000.00 
101,53844830794041055KX29687,335,7216.88,300000.00 
144,53580778812739244VA10384,382,10320.31,190150.00 
46,53933585009287834SQ66277,232,6069.89,280000.00 
149,53276329680366335AQ40919,150,10930,10930.00 
101,53165199427549410EN43976,209,3409.04,150000.00 
101,53264757314223214TA69449,247,2546.36,200000.00 
46,53221769793612610WJ97293,700,27352,50000.00 
101,53361864736530315FQ11816,325,20446.01,200000.00 
46,53424872893697524GJ40959,1823,7944.55,250000.00 
78,53319525110193209OS77366,973,10810.88,21052.00 
46,53663448466281581VR55789,3457,35268.5,35258.00 
101,53133703196044768YQ92866,9461,260614.02,300000.00 
163,53564349881246160PP66588,64,1285.15,6000.00 
101,53976093683166580IM54923,1949,49016.99,500000.00 
46,53696005112743150HV77005,70,745.1,100000.00 
101,53893204869146039TN79131,255,3582.54,300000.00 
46,53360296530627937SN98284,2067,22285.45,150000.00 
179,53355928920852177JX29574,14,2065.1,2000.00 
144,53278401303109645IM96656,2588,104265.79,250000.00 
119,53967711378500558QZ99729,4948,87639.43,87450.00 
101,53195279650685649ND35652,3846,70964.2,300000.00 
282,53712220616385445PJ24772,171,4160.63,4154.00 
191,53781481073422551NZ33735,2220,17300.18,17280.00 
119,53799641307015786RX18345,5014,86652.6,86592.00 
163,53946412450385388EI19167,284,2760.6,20700.00 
46,53527229178848901JC63019,56,514.31,150000.00 
46,53188462379513516HX21400,224,3607.05,50000.00 
46,53420861407952608IV38502,274,13898.85,50000.00 
46,53372434656129303FH46222,1618,48432.26,600000.00 
128,53724963256448866UP31238,2117,202368.46,12000000.00 
263,53754141339752919HK33880,122,3046.52,100000.00 
179,53430298871345635LM89843,29,152.65,2000.00 
179,53972722890845830XF16154,44,534.04,2000.00 
179,53167538959530891HZ15228,44,440.24,2000.00 
179,53701350219341676YJ30694,39,209.64,2000.00 
179,53881234211189232KL93483,56,412.27,2000.00 
179,53837809944716878WI77253,27,459.57,2000.00 
179,53926354459990367MI88902,26,128.34,2000.00 
179,53390172463059010SN96019,51,556.59,2000.00 
179,53511662594691322RH51500,34,306.15,2000.00 
307,53394192341096051DI58647,3425,95448.75,150000.00 
307,53983264400871247SD93460,3765,91128.8,150000.00 
262,53726668827015188OD38817,57,140.61,188000.00 
262,5398172102454524VX18546,32,846.52,1980000.00 
262,53319649702447117US75094,36,105.25,500000.00 
262,53531583217100798MA85313,47,48.1,17500.00 
262,53348807273703121BR52365,14,108.45,20028.00 
101,53146687890799480EY47223,4406,95665.81,200000.00 
160,53611553803809447DK95347,55,852.42,11000.00 
160,53394682630919962BN40770,78,1000.78,10000.00 
160,53149935584368984ZA58235,87,409.17,13000.00 
160,53771225802613214HD97643,173,1524.23,12000.00 
160,53183322911647406EE24073,69,262.79,11000.00 
160,53503074521769286PN78454,244,2082.18,22000.00 
160,53183355191927287OJ34692,94,724.97,10000.00 
160,53545272984601594DW25342,49,277.75,11000.00 
141,53731042351912436OO10416,291,10913.94,550000.00 
160,53666085209873780SO80897,80,351.13,12000.00 
160,53433224950094289AS56075,122,1220.81,12000.00 
141,53159827123577695AC47171,455,14585.37,650000.00 
160,53620425579648796MY13091,334,2947.81,26000.00 
160,53361627484353656ZS12992,224,2048.73,21000.00 
133,53215965782164251JK78086,53,1696.51,2000.00 
160,53872332455026133QJ57224,178,1012.17,15000.00 
160,53907166427037132YO66326,245,1060.28,15000.00 
160,53491903636672339GV48408,90,923.93,15000.00 
160,53575282911438612ZV36075,61,270.15,15000.00 
160,53685490651847820XG60912,175,1236.59,10000.00 
160,53990237293283149QW19622,103,543.18,15000.00 
160,53980083930843674EB55395,71,342.7,23000.00 
160,53258003750659196IV38567,139,992.14,9000.00 
160,53506534976327294FS69289,235,1123.84,11000.00 
160,53577555203000583LE33379,257,1739.76,10000.00 
160,53927550898451321MD14268,142,1246.81,10000.00 
160,53148721268905086JV93011,33,255.36,10000.00 
160,53485901153792801UC24531,185,2339.14,10000.00 
160,53875684352200327JZ77308,136,590.71,10000.00 
160,53360717825593184YK50888,93,826.94,12000.00 
160,53783552523628011DS82242,327,2809.5,11000.00 
160,53165744560832508AJ35518,155,601.99,10000.00 
160,53130899991758282NW98346,44,286.19,10000.00 
160,53857438742034134OP29711,370,2499.52,15000.00 
160,53220488731840339IV61270,117,903.14,10000.00 
160,53119026445312309FC87380,277,1993.78,15000.00 
160,53991466669733714HN10380,474,12616.7,43000.00 
160,53620956614060277TK67765,95,1872.81,12000.00 
160,53586542963968880KE63881,76,640.97,10000.00 
160,53756043133726079KK30291,92,633.71,11000.00 
160,53349552891219131RE26334,86,441.49,10000.00 
160,53440431140226244TW31046,145,781.85,10000.00 
160,53290820262953186EW84070,58,242.07,10000.00 
160,53619995971200186VW72582,453,4460.21,10000.00 
160,53415507588599542RY92636,167,4124.57,40000.00 
160,53492826656284400UO17672,495,10384.01,42000.00 
160,53451816686038371HB72216,233,1833.94,10000.00 
160,53758304769133706NA22466,155,489.75,9000.00 
160,53140245796186341MW49589,78,496.85,12000.00 
160,53199890023414354QX22104,202,3341.36,20000.00 
160,53685671169563566IY11392,116,1014.53,15000.00 
160,53802213729853129PT35312,147,1239.4,10000.00 
160,53831710778781108QL89974,87,818.22,10000.00 
160,53910354594405754QB21797,289,1474.97,10000.00 
160,53570521208174698YB41674,61,507.29,12000.00 
160,53770867023955496RX43569,103,733.72,10000.00 
160,53436551526218544VZ79606,72,473.15,11000.00 
160,53738720187553300NL53947,121,962.8,11000.00 
160,53437488442686345UF38236,98,755.14,17000.00 
160,53170122139401195MT19548,83,594.66,11000.00 
160,53348634608944113WG72154,93,463.24,10000.00 
160,53757439694082158TL67884,148,697.08,12000.00 
160,53763008014263324UF27561,133,1046.06,12000.00 
160,53444198073586976NS58045,183,820.53,9000.00 
160,53108603871514391XU50643,102,445.28,12000.00 
160,53969637964030159YL41819,99,352.28,9000.00 
160,53436148505070808JR20877,93,589.66,11000.00 
160,53975502165964328JH83611,40,147.37,15000.00 
160,53359685666073507FG78960,90,781.99,15000.00 
160,53436443736879969AG85212,197,811.49,15000.00 
160,53148020216202645JL51356,90,838,10000.00 
160,53731268139074876KJ32606,203,1277.6,12000.00 
160,53827856631041006SG35234,47,210.75,15000.00 
160,53149911441666887QJ18279,110,1003.15,13000.00 
160,53925008152836802IY66965,97,638.32,12000.00 
160,53758794809357453YS55301,129,637.28,10000.00 
160,53785191240315896UX87763,461,3871.49,15000.00 
160,53106962718082548SR92993,168,2085.03,12000.00 
160,53236726636433180GT46266,65,369.63,9000.00 
160,53624513931746616RM48170,185,1670.53,12000.00 
160,53407273722578132KM46105,72,411.98,10000.00 
160,53595051759998324MH25072,105,983.17,9000.00 
160,53294127677902368VG31836,70,235.25,12000.00 
160,53316652663638819CP48328,103,533.89,9000.00 
160,53182406752334349OP75371,86,488.35,11000.00 
160,53150880483151606KC77495,86,425.06,11000.00 
160,53317701028777716PX40639,172,907.24,11000.00 
160,53844963663859868CX44616,58,243.56,9000.00 
160,53737822770119569EA73250,78,1056.18,10000.00 
160,53375816620607791QV11052,138,521.22,10000.00 
160,53971187740108224PU40259,97,1050.25,11000.00 
160,53164689508544066UI85695,93,541.3,12000.00 
160,53809294111184739VV87969,185,1790.2,11000.00 
160,53766799838954741QZ42162,92,451.42,13000.00 
160,53871725814574877JV14882,322,5080.11,15000.00 
160,53242850525645459FZ47565,436,6443.35,14000.00 
160,53601052369876117MC11526,109,766.47,12000.00 
160,53562550893891282IC74191,191,1328.72,11000.00 
160,53295989861390343BO34015,130,665.12,11000.00 
160,53189600212714756MA50975,81,301.02,10000.00 
160,53719197651741211KE71644,67,277.29,12000.00 
160,53760167532058409XE88008,181,773.82,13000.00 
